jobRunId,ts,dbName,tableName,specification,kind,name,check,severity,errorMessage,success
100,1981-02-14T12:04:15,GoldESP,BUYERS,"CompletnessConstraint(Completness(User,id,None))",BASIC,DESCRIPTION,WARNING,,True
100,1981-02-14T12:04:15,GoldESP,BUYERS,ComplianceConstraint,BASIC,"PENALTY_MARK,None",ERROR,Input data not in correct Format,False
100,1981-02-14T12:04:15,GoldESP,PRICE,HasDataTypeConstraints,Uniqueness,"ITEM_ID,None",ERROR,,True
100,1981-02-14T12:04:15,GoldESP,PRICE,"CompletnessConstraint(Completness(id,None))",Completness,"VERSION_NUMBER>1,None",WARNING,,True
100,1981-02-14T12:04:15,GoldESP,TASK_PENALTIES,"CompletnessConstraint(Completness(id,None))",BASIC,"TASK_CODE,None",WARNING,,True
100,1981-02-14T12:04:15,GoldESP,BUYERS,NonNegativeConstraint,Completness,"TASK_CODE,None",WARNING,Value doesnot meet constraint requirement,False
100,1981-02-14T12:04:15,GoldESP,USER_REF1,HasDataTypeConstraints,Compliance,"VERSION_NUMBER,None",WARNING,Unique Constraint Failure,False
100,1981-02-14T12:04:15,GoldESP,TASK_PENALTIES,HasDataTypeConstraints,Completness,"VERSION_NUMBER>1,None",WARNING,,True
100,1981-02-14T12:04:15,GoldESP,TASK_PENALTIES,ComplianceConstraint,Compliance,DESCRIPTION,ERROR,,True
100,1981-02-14T12:04:15,GoldESP,BUYERS,"CompletnessConstraint(Completness(User,id,None))",Uniqueness,BUYER_CODE,ERROR,,True
100,1981-02-14T12:04:15,GoldESP,TASK_PENALTIES,HasDataTypeConstraints,Completness,DESCRIPTION,WARNING,,True
100,1981-02-14T12:04:15,GoldESP,PRICE,IsContainedInConstraint,Compliance,"TASK_CODE,None",WARNING,,True
100,1981-02-14T12:04:15,GoldESP,ASSET_REQUIRED_ON_RECEIPT,NonNegativeConstraint,Uniqueness,"PENALTY_VALUE,None",ERROR,,True
100,1981-02-14T12:04:15,GoldESP,TASK_PENALTIES,IsContainedInConstraint,Compliance,"VERSION_NUMBER>1,None",ERROR,,True
100,1981-02-14T12:04:15,GoldESP,ASSET_REQUIRED_ON_RECEIPT,NonNegativeConstraint,BASIC,"ITEM_ID,None",ERROR,,True
100,1981-02-14T12:04:15,GoldESP,PRICE,"CompletnessConstraint(Completness(id,None))",Uniqueness,DESCRIPTION,ERROR,Value cannot be null,False
100,1981-02-14T12:04:15,GoldESP,ASSET_REQUIRED_ON_RECEIPT,IsContainedInConstraint,Compliance,"PENALTY_MARK,None",ERROR,Value cannot be null,False
100,1981-02-14T12:04:15,GoldESP,TASK_PENALTIES,IsContainedInConstraint,Compliance,"TASK_CODE,None",ERROR,,True
100,1981-02-14T12:04:15,GoldESP,BUYERS,ComplianceConstraint,BASIC,"PENALTY_MARK,None",ERROR,,True
100,1981-02-14T12:04:15,GoldESP,BUYERS,ComplianceConstraint,Compliance,"ITEM_ID,None",ERROR,Input data not in correct Format,False
100,1981-02-14T12:04:15,GoldESP,USER_REF1,HasDataTypeConstraints,Completness,"ITEM_ID,None",WARNING,Unique Constraint Failure,False
100,1981-02-14T12:04:15,GoldESP,BUYERS,NonNegativeConstraint,Uniqueness,"VERSION_NUMBER,None",WARNING,Unique Constraint Failure,False
100,1981-02-14T12:04:15,GoldESP,USER_REF1,"UniquenessConstraint(Uniqueness(List(ITEM_ID),None))",BASIC,"PENALTY_MARK,None",WARNING,Value cannot be null,False
100,1981-02-14T12:04:15,GoldESP,ASSET_REQUIRED_ON_RECEIPT,"CompletnessConstraint(Completness(id,None))",Uniqueness,BUYER_CODE,ERROR,,True
100,1981-02-14T12:04:15,GoldESP,TASK_PENALTIES,HasDataTypeConstraints,Compliance,"PENALTY_MARK,None",WARNING,,True
100,1981-02-14T12:04:15,GoldESP,PRICE,ComplianceConstraint,Compliance,"VERSION_NUMBER>1,None",ERROR,,True
100,1981-02-14T12:04:15,GoldESP,ASSET_REQUIRED_ON_RECEIPT,ComplianceConstraint,BASIC,"ITEM_ID,None",WARNING,Value doesnot meet constraint requirement,False
100,1981-02-14T12:04:15,GoldESP,USER_REF1,ComplianceConstraint,Uniqueness,"VERSION_NUMBER,None",ERROR,Value doesnot meet constraint requirement,False
100,1981-02-14T12:04:15,GoldESP,USER_REF1,IsContainedInConstraint,BASIC,"PENALTY_MARK,None",ERROR,,True
100,1981-02-14T12:04:15,GoldESP,BUYERS,"UniquenessConstraint(Uniqueness(List(ITEM_ID),None))",Compliance,"TASK_CODE,None",ERROR,,True
100,1981-02-14T12:04:15,GoldESP,TASK_PENALTIES,NonNegativeConstraint,Uniqueness,BUYER_CODE,WARNING,,True
100,1981-02-14T12:04:15,GoldESP,BUYERS,"UniquenessConstraint(Uniqueness(List(ITEM_ID),None))",Completness,BUYER_CODE,ERROR,Input data not in correct Format,False
100,1981-02-14T12:04:15,GoldESP,PRICE,HasDataTypeConstraints,Completness,"PENALTY_MARK,None",WARNING,,True
100,1981-02-14T12:04:15,GoldESP,ASSET_REQUIRED_ON_RECEIPT,"CompletnessConstraint(Completness(User,id,None))",Uniqueness,"PENALTY_VALUE,None",WARNING,Value doesnot meet constraint requirement,False
100,1981-02-14T12:04:15,GoldESP,PRICE,ComplianceConstraint,Completness,"TASK_CODE,None",WARNING,Value doesnot meet constraint requirement,False
100,1981-02-14T12:04:15,GoldESP,TASK_PENALTIES,NonNegativeConstraint,BASIC,"VERSION_NUMBER,None",ERROR,,True
100,1981-02-14T12:04:15,GoldESP,TASK_PENALTIES,HasDataTypeConstraints,Compliance,"ITEM_ID,None",ERROR,Unique Constraint Failure,False
100,1981-02-14T12:04:15,GoldESP,ASSET_REQUIRED_ON_RECEIPT,IsContainedInConstraint,Uniqueness,"VERSION_NUMBER>1,None",WARNING,,True
100,1981-02-14T12:04:15,GoldESP,BUYERS,NonNegativeConstraint,Completness,"PENALTY_VALUE,None",WARNING,,True
100,1981-02-14T12:04:15,GoldESP,USER_REF1,"CompletnessConstraint(Completness(id,None))",BASIC,"PENALTY_MARK,None",WARNING,Value cannot be null,False
100,1981-02-14T12:04:15,GoldESP,BUYERS,IsContainedInConstraint,Completness,BUYER_CODE,WARNING,,True
100,1981-02-14T12:04:15,GoldESP,PRICE,"UniquenessConstraint(Uniqueness(List(ITEM_ID),None))",BASIC,"PENALTY_MARK,None",WARNING,,True
100,1981-02-14T12:04:15,GoldESP,USER_REF1,IsContainedInConstraint,BASIC,"PENALTY_VALUE,None",ERROR,,True
100,1981-02-14T12:04:15,GoldESP,PRICE,IsContainedInConstraint,BASIC,"PENALTY_VALUE,None",ERROR,,True
100,1981-02-14T12:04:15,GoldESP,TASK_PENALTIES,"UniquenessConstraint(Uniqueness(List(ITEM_ID),None))",Compliance,"VERSION_NUMBER>1,None",ERROR,,True
100,1981-02-14T12:04:15,GoldESP,ASSET_REQUIRED_ON_RECEIPT,HasDataTypeConstraints,Completness,DESCRIPTION,WARNING,,True
100,1981-02-14T12:04:15,GoldESP,USER_REF1,"CompletnessConstraint(Completness(User,id,None))",Uniqueness,"PENALTY_VALUE,None",WARNING,Value doesnot meet constraint requirement,False
101,1996-11-22T04:49:11,GoldESP,TASK_PENALTIES,ComplianceConstraint,Uniqueness,"ITEM_ID,None",ERROR,Value doesnot meet constraint requirement,False
101,1996-11-22T04:49:11,GoldESP,USER_REF1,"CompletnessConstraint(Completness(id,None))",Completness,"VERSION_NUMBER,None",ERROR,Input data not in correct Format,False
101,1996-11-22T04:49:11,GoldESP,USER_REF1,"CompletnessConstraint(Completness(User,id,None))",Completness,"VERSION_NUMBER>1,None",WARNING,,True
101,1996-11-22T04:49:11,GoldESP,USER_REF1,ComplianceConstraint,Compliance,"PENALTY_MARK,None",WARNING,,True
101,1996-11-22T04:49:11,GoldESP,USER_REF1,"CompletnessConstraint(Completness(id,None))",Uniqueness,"PENALTY_VALUE,None",WARNING,Unique Constraint Failure,False
101,1996-11-22T04:49:11,GoldESP,USER_REF1,HasDataTypeConstraints,Completness,"PENALTY_MARK,None",WARNING,Input data not in correct Format,False
101,1996-11-22T04:49:11,GoldESP,PRICE,"UniquenessConstraint(Uniqueness(List(ITEM_ID),None))",BASIC,BUYER_CODE,ERROR,,True
101,1996-11-22T04:49:11,GoldESP,BUYERS,"CompletnessConstraint(Completness(id,None))",Uniqueness,"PENALTY_MARK,None",WARNING,Value cannot be null,False
101,1996-11-22T04:49:11,GoldESP,BUYERS,"UniquenessConstraint(Uniqueness(List(ITEM_ID),None))",Compliance,"PENALTY_VALUE,None",ERROR,Input data not in correct Format,False
101,1996-11-22T04:49:11,GoldESP,PRICE,"UniquenessConstraint(Uniqueness(List(ITEM_ID),None))",Uniqueness,"VERSION_NUMBER>1,None",ERROR,,True
101,1996-11-22T04:49:11,GoldESP,PRICE,NonNegativeConstraint,Uniqueness,"PENALTY_MARK,None",WARNING,,True
101,1996-11-22T04:49:11,GoldESP,PRICE,"UniquenessConstraint(Uniqueness(List(ITEM_ID),None))",BASIC,"VERSION_NUMBER>1,None",WARNING,,True
101,1996-11-22T04:49:11,GoldESP,TASK_PENALTIES,"CompletnessConstraint(Completness(id,None))",BASIC,"VERSION_NUMBER>1,None",WARNING,Value doesnot meet constraint requirement,False
101,1996-11-22T04:49:11,GoldESP,PRICE,"CompletnessConstraint(Completness(User,id,None))",Completness,"ITEM_ID,None",WARNING,,True
101,1996-11-22T04:49:11,GoldESP,ASSET_REQUIRED_ON_RECEIPT,"CompletnessConstraint(Completness(User,id,None))",BASIC,"PENALTY_VALUE,None",WARNING,,True
101,1996-11-22T04:49:11,GoldESP,TASK_PENALTIES,"CompletnessConstraint(Completness(id,None))",Uniqueness,"TASK_CODE,None",ERROR,Input data not in correct Format,False
101,1996-11-22T04:49:11,GoldESP,BUYERS,IsContainedInConstraint,Uniqueness,"VERSION_NUMBER,None",ERROR,,True
101,1996-11-22T04:49:11,GoldESP,ASSET_REQUIRED_ON_RECEIPT,HasDataTypeConstraints,Completness,"ITEM_ID,None",WARNING,,True
101,1996-11-22T04:49:11,GoldESP,ASSET_REQUIRED_ON_RECEIPT,"CompletnessConstraint(Completness(User,id,None))",Compliance,BUYER_CODE,WARNING,,True
101,1996-11-22T04:49:11,GoldESP,USER_REF1,"UniquenessConstraint(Uniqueness(List(ITEM_ID),None))",Compliance,"PENALTY_MARK,None",WARNING,,True
101,1996-11-22T04:49:11,GoldESP,USER_REF1,"CompletnessConstraint(Completness(User,id,None))",BASIC,"TASK_CODE,None",ERROR,Input data not in correct Format,False
101,1996-11-22T04:49:11,GoldESP,BUYERS,HasDataTypeConstraints,Completness,"VERSION_NUMBER,None",ERROR,Unique Constraint Failure,False
101,1996-11-22T04:49:11,GoldESP,USER_REF1,"CompletnessConstraint(Completness(id,None))",Uniqueness,"TASK_CODE,None",WARNING,,True
101,1996-11-22T04:49:11,GoldESP,USER_REF1,NonNegativeConstraint,Uniqueness,"VERSION_NUMBER>1,None",ERROR,,True
101,1996-11-22T04:49:11,GoldESP,ASSET_REQUIRED_ON_RECEIPT,HasDataTypeConstraints,BASIC,"VERSION_NUMBER,None",WARNING,,True
101,1996-11-22T04:49:11,GoldESP,ASSET_REQUIRED_ON_RECEIPT,IsContainedInConstraint,BASIC,"TASK_CODE,None",ERROR,,True
101,1996-11-22T04:49:11,GoldESP,TASK_PENALTIES,"CompletnessConstraint(Completness(User,id,None))",Compliance,"VERSION_NUMBER,None",ERROR,Unique Constraint Failure,False
101,1996-11-22T04:49:11,GoldESP,TASK_PENALTIES,IsContainedInConstraint,BASIC,"TASK_CODE,None",WARNING,Value doesnot meet constraint requirement,False
101,1996-11-22T04:49:11,GoldESP,USER_REF1,"UniquenessConstraint(Uniqueness(List(ITEM_ID),None))",Compliance,BUYER_CODE,WARNING,Value cannot be null,False
101,1996-11-22T04:49:11,GoldESP,PRICE,IsContainedInConstraint,Compliance,BUYER_CODE,ERROR,,True
101,1996-11-22T04:49:11,GoldESP,ASSET_REQUIRED_ON_RECEIPT,HasDataTypeConstraints,Compliance,"ITEM_ID,None",ERROR,Value cannot be null,False
101,1996-11-22T04:49:11,GoldESP,USER_REF1,"UniquenessConstraint(Uniqueness(List(ITEM_ID),None))",Compliance,"PENALTY_VALUE,None",ERROR,,True
101,1996-11-22T04:49:11,GoldESP,ASSET_REQUIRED_ON_RECEIPT,"CompletnessConstraint(Completness(id,None))",Completness,DESCRIPTION,ERROR,,True
101,1996-11-22T04:49:11,GoldESP,PRICE,IsContainedInConstraint,BASIC,"TASK_CODE,None",WARNING,Unique Constraint Failure,False
101,1996-11-22T04:49:11,GoldESP,TASK_PENALTIES,IsContainedInConstraint,Compliance,"VERSION_NUMBER>1,None",WARNING,Value cannot be null,False
101,1996-11-22T04:49:11,GoldESP,TASK_PENALTIES,"UniquenessConstraint(Uniqueness(List(ITEM_ID),None))",Uniqueness,"ITEM_ID,None",ERROR,Input data not in correct Format,False
101,1996-11-22T04:49:11,GoldESP,USER_REF1,"CompletnessConstraint(Completness(id,None))",Completness,BUYER_CODE,ERROR,Unique Constraint Failure,False
101,1996-11-22T04:49:11,GoldESP,BUYERS,"CompletnessConstraint(Completness(id,None))",Completness,DESCRIPTION,ERROR,,True
101,1996-11-22T04:49:11,GoldESP,ASSET_REQUIRED_ON_RECEIPT,NonNegativeConstraint,Uniqueness,"TASK_CODE,None",WARNING,,True
101,1996-11-22T04:49:11,GoldESP,ASSET_REQUIRED_ON_RECEIPT,"CompletnessConstraint(Completness(User,id,None))",Uniqueness,"VERSION_NUMBER>1,None",WARNING,Value cannot be null,False
101,1996-11-22T04:49:11,GoldESP,USER_REF1,ComplianceConstraint,Completness,"TASK_CODE,None",ERROR,,True
101,1996-11-22T04:49:11,GoldESP,USER_REF1,IsContainedInConstraint,Compliance,"ITEM_ID,None",WARNING,Input data not in correct Format,False
101,1996-11-22T04:49:11,GoldESP,PRICE,"CompletnessConstraint(Completness(id,None))",Compliance,"ITEM_ID,None",WARNING,Input data not in correct Format,False
101,1996-11-22T04:49:11,GoldESP,PRICE,"CompletnessConstraint(Completness(id,None))",Completness,"ITEM_ID,None",ERROR,,True
101,1996-11-22T04:49:11,GoldESP,TASK_PENALTIES,"UniquenessConstraint(Uniqueness(List(ITEM_ID),None))",Completness,"ITEM_ID,None",ERROR,,True
101,1996-11-22T04:49:11,GoldESP,BUYERS,IsContainedInConstraint,Completness,"PENALTY_VALUE,None",ERROR,Input data not in correct Format,False
101,1996-11-22T04:49:11,GoldESP,TASK_PENALTIES,IsContainedInConstraint,Compliance,"TASK_CODE,None",WARNING,,True
101,1996-11-22T04:49:11,GoldESP,ASSET_REQUIRED_ON_RECEIPT,"CompletnessConstraint(Completness(User,id,None))",Completness,"PENALTY_MARK,None",ERROR,Unique Constraint Failure,False
101,1996-11-22T04:49:11,GoldESP,BUYERS,NonNegativeConstraint,Completness,"PENALTY_MARK,None",WARNING,Value cannot be null,False
101,1996-11-22T04:49:11,GoldESP,PRICE,"UniquenessConstraint(Uniqueness(List(ITEM_ID),None))",Uniqueness,"PENALTY_VALUE,None",WARNING,,True
101,1996-11-22T04:49:11,GoldESP,ASSET_REQUIRED_ON_RECEIPT,"CompletnessConstraint(Completness(id,None))",Uniqueness,"PENALTY_MARK,None",ERROR,Unique Constraint Failure,False
101,1996-11-22T04:49:11,GoldESP,BUYERS,HasDataTypeConstraints,Uniqueness,"PENALTY_MARK,None",ERROR,,True
101,1996-11-22T04:49:11,GoldESP,USER_REF1,NonNegativeConstraint,Compliance,"ITEM_ID,None",WARNING,,True
101,1996-11-22T04:49:11,GoldESP,PRICE,"UniquenessConstraint(Uniqueness(List(ITEM_ID),None))",Compliance,"ITEM_ID,None",WARNING,,True
101,1996-11-22T04:49:11,GoldESP,TASK_PENALTIES,"CompletnessConstraint(Completness(User,id,None))",BASIC,DESCRIPTION,WARNING,,True
101,1996-11-22T04:49:11,GoldESP,ASSET_REQUIRED_ON_RECEIPT,HasDataTypeConstraints,Completness,"TASK_CODE,None",ERROR,,True
101,1996-11-22T04:49:11,GoldESP,USER_REF1,ComplianceConstraint,Completness,"PENALTY_MARK,None",ERROR,Value cannot be null,False
101,1996-11-22T04:49:11,GoldESP,PRICE,"CompletnessConstraint(Completness(id,None))",Uniqueness,DESCRIPTION,ERROR,Value cannot be null,False
101,1996-11-22T04:49:11,GoldESP,USER_REF1,IsContainedInConstraint,Compliance,"ITEM_ID,None",ERROR,,True
101,1996-11-22T04:49:11,GoldESP,TASK_PENALTIES,HasDataTypeConstraints,Compliance,DESCRIPTION,WARNING,,True
101,1996-11-22T04:49:11,GoldESP,BUYERS,HasDataTypeConstraints,Uniqueness,"PENALTY_VALUE,None",ERROR,Unique Constraint Failure,False
101,1996-11-22T04:49:11,GoldESP,PRICE,NonNegativeConstraint,Completness,"ITEM_ID,None",ERROR,Value cannot be null,False
101,1996-11-22T04:49:11,GoldESP,USER_REF1,HasDataTypeConstraints,Completness,"PENALTY_MARK,None",WARNING,Value cannot be null,False
101,1996-11-22T04:49:11,GoldESP,PRICE,IsContainedInConstraint,BASIC,"VERSION_NUMBER,None",ERROR,,True
101,1996-11-22T04:49:11,GoldESP,USER_REF1,"CompletnessConstraint(Completness(id,None))",Completness,"VERSION_NUMBER,None",WARNING,,True
101,1996-11-22T04:49:11,GoldESP,TASK_PENALTIES,NonNegativeConstraint,Compliance,"ITEM_ID,None",WARNING,Unique Constraint Failure,False
101,1996-11-22T04:49:11,GoldESP,TASK_PENALTIES,"CompletnessConstraint(Completness(User,id,None))",Completness,DESCRIPTION,WARNING,Unique Constraint Failure,False
101,1996-11-22T04:49:11,GoldESP,BUYERS,NonNegativeConstraint,Completness,"ITEM_ID,None",ERROR,Input data not in correct Format,False
101,1996-11-22T04:49:11,GoldESP,USER_REF1,IsContainedInConstraint,BASIC,"ITEM_ID,None",ERROR,Input data not in correct Format,False
101,1996-11-22T04:49:11,GoldESP,BUYERS,"CompletnessConstraint(Completness(id,None))",Completness,"ITEM_ID,None",ERROR,Unique Constraint Failure,False
101,1996-11-22T04:49:11,GoldESP,TASK_PENALTIES,"CompletnessConstraint(Completness(id,None))",BASIC,"TASK_CODE,None",ERROR,,True
101,1996-11-22T04:49:11,GoldESP,BUYERS,HasDataTypeConstraints,Compliance,BUYER_CODE,WARNING,Input data not in correct Format,False
101,1996-11-22T04:49:11,GoldESP,TASK_PENALTIES,"CompletnessConstraint(Completness(User,id,None))",Compliance,"VERSION_NUMBER,None",ERROR,Input data not in correct Format,False
101,1996-11-22T04:49:11,GoldESP,TASK_PENALTIES,"UniquenessConstraint(Uniqueness(List(ITEM_ID),None))",Compliance,DESCRIPTION,ERROR,,True
101,1996-11-22T04:49:11,GoldESP,PRICE,"CompletnessConstraint(Completness(id,None))",Completness,BUYER_CODE,ERROR,Value cannot be null,False
101,1996-11-22T04:49:11,GoldESP,TASK_PENALTIES,"CompletnessConstraint(Completness(User,id,None))",Uniqueness,"VERSION_NUMBER,None",ERROR,Value cannot be null,False
101,1996-11-22T04:49:11,GoldESP,PRICE,"UniquenessConstraint(Uniqueness(List(ITEM_ID),None))",Completness,BUYER_CODE,WARNING,,True
101,1996-11-22T04:49:11,GoldESP,PRICE,NonNegativeConstraint,BASIC,"PENALTY_MARK,None",WARNING,,True
101,1996-11-22T04:49:11,GoldESP,ASSET_REQUIRED_ON_RECEIPT,NonNegativeConstraint,BASIC,"PENALTY_MARK,None",ERROR,,True
